Image,Object,Comments,StudyRelated,Food,Clothing,Toy,Book,Electronic,Plant,Animal,ToolWork,ToolMealtime,OtherLargeImmovable,OtherSynthetic,OtherNatural,None,Exclude,Unsure,Flagged,Skipped,sub_num
095902.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
095950.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
100005.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
100022.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
100037.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
100052.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
100212.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
100300.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
100332.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
100523.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
100609.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
100624.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
100641.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
100656.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
100711.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
100815.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
100903.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
100918.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
101347.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
101521.gif,coconut,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
101539.gif,coconut,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
102112.gif,wooden ladder,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3041
103731.gif,recording vest,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
110702.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3041
110732.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
111113.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
111336.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
111455.gif,wooden plank,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3041
111738.gif,wooden railing,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3041
111840.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
111857.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3041
112110.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
112128.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
112452.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
112525.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
112903.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
113007.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3041
113022.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
113119.gif,wooden plank,unsure of function,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3041
113427.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3041
113514.gif,leaf?,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3041
113529.gif,leaf?,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3041
113545.gif,leaf?,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3041
113600.gif,leaf?,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3041
113732.gif,recording vest,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
114118.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
114134.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
114149.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
114205.gif,wooden platform,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3041
114339.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3041
114354.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3041
114409.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3041
114426.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3041
114441.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3041
114529.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3041
114631.gif,stick,unsure if still stick here,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3041
114703.gif,sago,unsure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3041
114718.gif,sago,unsure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3041
114736.gif,sago,unsure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3041
114751.gif,sago,unsure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3041
114806.gif,sago,unsure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3041
114940.gif,wooden tongs,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3041
115412.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
115512.gif,leaf?,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3041
115647.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3041
115742.gif,wood,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3041
115829.gif,leaf? flower?,unsure which one target child is reaching for,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3041
115931.gif,wood? leaf?,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3041
115946.gif,wood? leaf?,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3041
120002.gif,wood? leaf?,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3041
120153.gif,recording vest,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
120413.gif,recording vest,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
120500.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3041
120832.gif,wooden railing,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3041
120933.gif,wooden ladder,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3041
120948.gif,sago,unsure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
121053.gif,spoon,from context,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3041
121108.gif,spoon,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3041
121123.gif,"spoon, sago",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3041
121140.gif,"spoon, sago",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3041
121156.gif,spoon,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3041
121211.gif,spoon,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3041
121228.gif,spoon,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3041
121243.gif,spoon,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3041
121258.gif,spoon,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3041
121401.gif,spoon,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3041
121416.gif,shorts,of other child,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
121449.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
121521.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
121536.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
121551.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
121609.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
121901.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3041
122514.gif,recording vest,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
122818.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
122844.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3041
124150.gif,recording vest,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
124253.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
124456.gif,wooden ladder,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3041
124543.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
124616.gif,pants,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3041
124839.gif,grass,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3041
124854.gif,grass,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3041
124925.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
125012.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
125137.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
125223.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
125241.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
125523.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
125538.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
125643.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
125950.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
130005.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
130020.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
130237.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041
130411.gif,wooden railing,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3041
064527.gif,packaged candy,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
064849.gif,packaged candy,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
065158.gif,candy,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
065302.gif,candy,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
065332.gif,"candy, vest",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
065448.gif,candy,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
065503.gif,candy,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
065519.gif,candy,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
065535.gif,candy,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
065858.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5348
065913.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5348
071258.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5348
071313.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5348
071328.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5348
071343.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5348
071430.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5348
071447.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5348
071502.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5348
071517.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5348
071534.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5348
071549.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5348
071604.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5348
071621.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5348
071636.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5348
071651.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5348
071708.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5348
071723.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5348
072104.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5348
072456.gif,vest,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
072511.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5348
072526.gif,door,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5348
073136.gif,grass,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5348
073325.gif,coconut with sago,empty coconut is being used as a bowl,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5348
073340.gif,coconut with sago,empty coconut is being used as a bowl,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5348
073357.gif,coconut with sago,empty coconut is being used as a bowl,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5348
073412.gif,coconut with sago,empty coconut is being used as a bowl,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5348
073427.gif,coconut with sago,empty coconut is being used as a bowl,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5348
073443.gif,coconut with sago,empty coconut is being used as a bowl,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5348
073530.gif,coconut with sago,empty coconut is being used as a bowl,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5348
073600.gif,rope,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5348
073616.gif,sago,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5348
073703.gif,coconut with sago,empty coconut is being used as a bowl,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5348
073750.gif,grass,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5348
073820.gif,grass,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5348
073836.gif,grass,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5348
073851.gif,grass,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5348
073906.gif,grass,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5348
073923.gif,grass,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5348
073938.gif,grass,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5348
074057.gif,grass,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5348
074127.gif,grass,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5348
074231.gif,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5348
074246.gif,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5348
074537.gif,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5348
074552.gif,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5348
074607.gif,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5348
074624.gif,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5348
074639.gif,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5348
074654.gif,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5348
074712.gif,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5348
074727.gif,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5348
074742.gif,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5348
074915.gif,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5348
075115.gif,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5348
075132.gif,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5348
075147.gif,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5348
075202.gif,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5348
075218.gif,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5348
075233.gif,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5348
075249.gif,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5348
075305.gif,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5348
075320.gif,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5348
075335.gif,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5348
075352.gif,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5348
075422.gif,ladder,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5348
075439.gif,ladder,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5348
075454.gif,ladder,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5348
075509.gif,ladder,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5348
075557.gif,ladder,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5348
075629.gif,shirt,subject is helping younger child with shirt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
075644.gif,shirt,subject is helping younger child with shirt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
075700.gif,shirt,subject is helping younger child with shirt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
075715.gif,shirt,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
075730.gif,shirt,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
075802.gif,vest,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
075922.gif,wall,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5348
080024.gif,coconut with sago,empty coconut is being used as a bowl,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
080039.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
080055.gif,rope,rope is being used as a swing,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
080213.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
080229.gif,"sago, ladder",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5348
080244.gif,"sago, vest",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
080259.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
080346.gif,ladder,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5348
080433.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5348
080451.gif,"sago, turtle toy",fisher price turtle toy with a variety of shaped buttons,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5348
080506.gif,"sago, turtle toy",fisher price turtle toy with a variety of shaped buttons,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5348
080538.gif,"sago, turtle toy",fisher price turtle toy with a variety of shaped buttons,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5348
080608.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
080624.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
080640.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
080655.gif,sago,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
080712.gif,"sago, turtle toy",fisher price turtle toy with a variety of shaped buttons,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
080727.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5348
080742.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5348
080800.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5348
080815.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5348
080826.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5348
080841.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5348
080857.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5348
080914.gif,turtle toy,fisher price turtle toy with a variety of shaped buttons,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
080929.gif,turtle toy,fisher price turtle toy with a variety of shaped buttons,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
080944.gif,turtle toy,fisher price turtle toy with a variety of shaped buttons,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
081001.gif,turtle toy,fisher price turtle toy with a variety of shaped buttons,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
081031.gif,princess bag,disney princess branded,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5348
081104.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
081119.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
081136.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
081223.gif,princess bag,disney princess branded,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
081326.gif,turtle toy,fisher price turtle toy with a variety of shaped buttons,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
081445.gif,plastic bin,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5348
081532.gif,bark,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5348
081547.gif,bark,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5348
081602.gif,bark,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5348
081619.gif,bark,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5348
081649.gif,floor beam,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5348
081753.gif,knife,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5348
081808.gif,knife,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5348
081840.gif,mug with beverage,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
081910.gif,"knife, bark",NA,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5348
081927.gif,"knife, banana",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5348
081942.gif,"knife, banana",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5348
081958.gif,"knife, banana",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5348
082014.gif,knife,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5348
082101.gif,vest,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5348
082116.gif,vest,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5348
082131.gif,mug with beverage,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
082235.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
082250.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
082306.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
082323.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
082338.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5348
082353.gif,leafy green,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5348
082409.gif,leafy green,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5348
