Image,Object,Comments,StudyRelated,Food,Clothing,Toy,Book,Electronic,Plant,Animal,ToolWork,ToolMealtime,OtherLargeImmovable,OtherSynthetic,OtherNatural,None,Exclude,Unsure,Flagged,Skipped,sub_num
143633.gif,plastic chair,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9706
143650.gif,plastic chair,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9706
143705.gif,plastic chair,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9706
143720.gif,plastic chair,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9706
143737.gif,plastic chair,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9706
143752.gif,plastic chair,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9706
143853.gif,recording vest,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9706
143910.gif,recording vest,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9706
144609.gif,plastic bottle,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9706
144625.gif,plastic bottle,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9706
144950.gif,coconut,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9706
145156.gif,coconut,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9706
145418.gif,wooden plank,unsure of function,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9706
145433.gif,wooden plank,unsure of function,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9706
145448.gif,wooden plank,unsure of function,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9706
145505.gif,"coconut, wooden plank",unsure of function,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9706
145520.gif,"coconut, wooden plank",unsure of function,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9706
145535.gif,"coconut, wooden plank",unsure of function,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9706
145553.gif,"coconut, wooden plank",unsure of function,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9706
145608.gif,"coconut, wooden plank",unsure of function,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9706
145623.gif,"coconut, wooden plank",unsure of function,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9706
145640.gif,coconut,unsure whether wooden plank is still being held,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9706
145655.gif,coconut,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9706
145710.gif,coconut,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9706
145814.gif,coconut,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9706
145937.gif,bowl,unsure,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9706
071122.gif,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4859
071255.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
071311.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
071446.gif,vest,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4859
071635.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
071650.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
071722.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
071737.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
071754.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
071825.gif,vest,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
071841.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
071856.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
071943.gif,bag,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4859
072016.gif,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4859
072237.gif,railing,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4859
072252.gif,railing,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4859
072307.gif,railing,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4859
072339.gif,bowl with food,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
072410.gif,bowl with food,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
072440.gif,bowl with food,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
072613.gif,railing,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4859
073126.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
073143.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
073158.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
073213.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
073230.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
073347.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
073405.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
073420.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
073435.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
073625.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
073640.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
073655.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
073712.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
073727.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
073742.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
073759.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
073814.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
073829.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
073846.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
073901.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
073916.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
073932.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
073947.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
074002.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
074049.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
074120.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
074135.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
074151.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
074411.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
074426.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
074441.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
074457.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
074512.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
074527.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
074646.gif,"banana, floor",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4859
074701.gif,floor,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4859
074718.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
074733.gif,floor,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4859
074747.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4859
074951.gif,banana,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4859
075140.gif,vest,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
075155.gif,vest,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
075421.gif,floor,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4859
075727.gif,floor,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4859
075743.gif,floor,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4859
075759.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
075902.gif,vest,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
075917.gif,vest,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
075934.gif,vest,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
075949.gif,vest,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
080004.gif,vest,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
080051.gif,papaya,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4859
080123.gif,bowl,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4859
080154.gif,papaya,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4859
080328.gif,papaya,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4859
080444.gif,papaya,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4859
080501.gif,papaya,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4859
080516.gif,papaya,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4859
080616.gif,bag clip,bag clip is being used to grab fruit,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4859
080631.gif,bag clip,bag clip is being used to grab fruit,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4859
080648.gif,bag clip,bag clip is being used to grab fruit,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4859
080703.gif,bag clip,bag clip is being used to grab fruit,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4859
080718.gif,bag clip,bag clip is being used to grab fruit,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4859
080734.gif,bag clip,bag clip is being used to grab fruit,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4859
080749.gif,bag clip,bag clip is being used to grab fruit,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4859
080804.gif,bag clip,bag clip is being used to grab fruit,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4859
080822.gif,bag clip,bag clip is being used to grab fruit,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4859
080837.gif,bag clip,bag clip is being used to grab fruit,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4859
080852.gif,bag clip,bag clip is being used to grab fruit,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4859
080908.gif,papaya,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
080923.gif,papaya,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
080938.gif,papaya,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
080955.gif,papaya,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
081158.gif,papaya,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
081216.gif,papaya,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
081302.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
081523.gif,NA,subject is breast feeding,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4859
081539.gif,NA,subject is breast feeding,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4859
081554.gif,NA,subject is breast feeding,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4859
081612.gif,NA,subject is breast feeding,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4859
081627.gif,NA,subject is breast feeding,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4859
081642.gif,NA,subject is breast feeding,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4859
082229.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
082244.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
082317.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
082332.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
082548.gif,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4859
082605.gif,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4859
101745.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
103007.gif,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4859
103022.gif,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4859
103038.gif,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4859
103053.gif,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4859
103156.gif,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4859
103813.gif,bottle,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4859
103828.gif,bottle,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4859
103930.gif,bottle,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4859
103945.gif,bottle,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4859
104000.gif,bottle,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4859
104017.gif,bottle,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4859
104032.gif,bottle,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4859
104047.gif,bottle,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4859
104104.gif,bottle,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4859
104206.gif,cookie,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
104221.gif,cookie,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
104238.gif,cookie,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
104254.gif,cookie,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
104309.gif,cookie,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
104326.gif,cookie,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
104341.gif,cookie,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
104356.gif,cookie,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
104429.gif,cookie,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
105522.gif,cookie,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
105539.gif,cookie,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
105609.gif,cookie,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
105625.gif,cookie,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
105640.gif,cookie,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
105655.gif,cookie,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
105712.gif,cookie,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
105727.gif,cookie,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
105742.gif,cookie,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
105759.gif,cookie,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
111523.gif,cookie,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
111611.gif,bark,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4859
111744.gif,vest,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
122348.gif,fruit,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4859
122434.gif,fruit,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4859
122449.gif,fruit,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4859
122504.gif,fruit,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4859
122520.gif,fruit,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4859
122608.gif,fruit,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4859
122623.gif,fruit,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4859
122638.gif,fruit,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4859
134438.gif,vest,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
134511.gif,vest,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
134526.gif,vest,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
134541.gif,vest,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
140633.gif,floor,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4859
140736.gif,railing,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4859
140751.gif,NA,held object is leg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4859
140825.gif,railing,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4859
140911.gif,coconut,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
140927.gif,coconut,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
140942.gif,coconut,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
141030.gif,bowl,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4859
141252.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
141339.gif,flower,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4859
141456.gif,flower,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4859
141513.gif,necklace,necklace worn by caregiver,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
141528.gif,necklace,necklace worn by caregiver,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
141543.gif,necklace,necklace worn by caregiver,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
141615.gif,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4859
141648.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4859
141718.gif,railing,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4859
141939.gif,railing,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4859
142037.gif,vest,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
142054.gif,rock,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4859
142157.gif,rock,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4859
142212.gif,rock,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4859
142229.gif,rock,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4859
142244.gif,rock,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4859
142259.gif,rock,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4859
142331.gif,rock,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4859
142346.gif,rock,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4859
142402.gif,"vest, rock",NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4859
142606.gif,rock,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4859
142841.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4859
143143.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4859
143214.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4859
143301.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4859
143542.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4859
143658.gif,dirt,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4859
144045.gif,berry,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4859
144100.gif,berry,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4859
144306.gif,flower,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4859
144321.gif,flower,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4859
144611.gif,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4859
145036.gif,rope,rope is being used as swing,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859
20160822_055608_000.gif,machete,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1144
20160822_055623_000.gif,machete,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1144
20160822_055739_000.gif,machete,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1144
20160822_055756_000.gif,machete,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1144
20160822_055811_000.gif,machete,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1144
20160822_055858_000.gif,machete,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1144
20160822_060241_000.gif,shawl,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144
20160822_060443_000.gif,wooden stake,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1144
20160822_060458_000.gif,wooden stake,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1144
20160822_060627_000.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1144
20160822_064053_000.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1144
20160822_064554_000.gif,towel,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1144
20160822_064937_000.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1144
20160822_065034_000.gif,guava,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144
20160822_070600_000.gif,"water bottle, water",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1144
20160822_070615_000.gif,"water bottle, water",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1144
20160822_070630_000.gif,"water bottle, water",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1144
20160822_070646_000.gif,"water bottle, water",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1144
20160822_070902_000.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1144
20160822_070918_000.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1144
20160822_070933_000.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1144
20160822_071257_000.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1144
20160822_071345_000.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1144
20160822_071401_000.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1144
20160822_071744_000.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1144
20160822_071801_000.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1144
20160822_071816_000.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1144
20160822_072435_000.gif,"plastic cap,",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1144
20160822_072507_000.gif,plastic cap,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1144
20160822_072554_000.gif,plastic crate,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1144
20160822_072609_000.gif,plastic crate,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1144
20160822_072624_000.gif,plastic crate,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1144
20160822_072641_000.gif,plastic crate,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1144
